rank	mrna name	mirna name
23691	NFIB|4781	hsa-miR-92b-3p
23692	MT3|4504	hsa-miR-197-3p
23693	ARHGAP28|79822	hsa-let-7e-5p
23694	GPR125|166647	hsa-miR-27a-3p
23695	GAB1|2549	hsa-miR-17-5p
23696	RAP2C|57826	hsa-miR-9-5p
23697	PTRF|284119	hsa-miR-3065-3p
23698	HOXA1|3198	hsa-let-7c-5p
23699	SHOC2|8036	hsa-miR-30e-5p
23700	ATP2B4|493	hsa-let-7f-5p
23701	FBN3|84467	hsa-miR-148a-3p
23702	DHFR|1719	hsa-miR-378a-3p
23703	SLC16A14|151473	hsa-miR-146b-5p
23704	NUP54|53371	hsa-miR-19a-3p
23705	TSPYL2|64061	hsa-miR-16-5p
23706	RPL37|6167	hsa-miR-149-5p
23707	ZNF710|374655	hsa-let-7d-5p
23708	EXOSC3|51010	hsa-miR-1287-5p
23709	RAB2B|84932	hsa-miR-148a-3p
23710	PCGF5|84333	hsa-miR-19b-3p
23711	CDC7|8317	hsa-miR-30a-5p
23712	TNFSF13B|10673	hsa-miR-16-5p
23713	GXYLT1|283464	hsa-miR-96-5p
23714	DERL2|51009	hsa-miR-182-5p
23715	PHACTR2|9749	hsa-miR-15b-5p
23716	DIAPH2|1730	hsa-let-7g-5p
23717	TMEM201|199953	hsa-miR-500a-3p
23718	OAZ1|4946	hsa-miR-143-3p
23719	AHCTF1|25909	hsa-let-7d-5p
23720	TMPRSS4|56649	hsa-miR-182-5p
23721	SNX8|29886	hsa-miR-100-5p
23722	MYH10|4628	hsa-miR-27b-3p
23723	WASL|8976	hsa-let-7c-5p
23724	SPEN|23013	hsa-miR-30c-5p
23725	ACBD5|91452	hsa-miR-301a-3p
23726	PIAS3|10401	hsa-miR-214-5p
23727	HIPK3|10114	hsa-miR-429
23728	RRAGD|58528	hsa-miR-106a-5p
23729	RNF144A|9781	hsa-miR-500a-3p
23730	INTS9|55756	hsa-miR-24-3p
23731	LAMA4|3910	hsa-miR-152-3p
23732	TIMP2|7077	hsa-miR-22-3p
23733	TMEM170B|100113407	hsa-miR-451a
23734	LHX8|431707	hsa-miR-30d-5p
23735	ZNF410|57862	hsa-let-7b-5p
23736	PPP1CA|5499	hsa-miR-125a-5p
23737	MTMR3|8897	hsa-miR-10a-5p
23738	PAIP2|51247	hsa-miR-429
23739	TNFSF12-TNFSF13|407977	hsa-miR-185-5p
23740	RSBN1|54665	hsa-miR-92b-3p
23741	GNB5|10681	hsa-miR-17-5p
23742	ARHGAP17|55114	hsa-miR-199a-5p
23743	GRPEL2|134266	hsa-let-7g-5p
23744	MAP4K3|8491	hsa-miR-98-5p
23745	SORT1|6272	hsa-miR-146b-3p
23746	ZNF208|7757	hsa-miR-1224-5p
23747	WNK1|65125	hsa-miR-23b-3p
23748	PLSCR4|57088	hsa-miR-146b-5p
23749	CDCA4|55038	hsa-miR-503-5p
23750	NGFRAP1|27018	hsa-miR-19b-3p
23751	VRK2|7444	hsa-miR-218-5p
23752	VDAC3|7419	hsa-miR-27b-3p
23753	LSM10|84967	hsa-miR-10a-5p
23754	ARHGEF12|23365	hsa-miR-193b-3p
23755	C16orf72|29035	hsa-miR-200b-3p
23756	AP4E1|23431	hsa-miR-30d-5p
23757	NR6A1|2649	hsa-let-7g-5p
23758	VPS13C|54832	hsa-miR-532-5p
23759	NDNL2|56160	hsa-miR-424-5p
23760	SDHC|6391	hsa-miR-185-5p
23761	SPRY2|10253	hsa-miR-23b-3p
23762	CPEB3|22849	hsa-miR-21-5p
23763	ACTR3|10096	hsa-miR-151a-5p
23764	CNNM4|26504	hsa-miR-25-3p
23765	TBC1D4|9882	hsa-miR-9-5p
23766	ZNF805|390980	hsa-miR-30d-5p
23767	CCNJ|54619	hsa-miR-98-5p
23768	MED22|6837	hsa-miR-24-3p
23769	FAM69A|388650	hsa-miR-338-3p
23770	COL4A1|1282	hsa-miR-148b-3p
23771	DKK3|27122	hsa-let-7e-5p
23772	ATXN7L3B|552889	hsa-miR-15b-5p
23773	NEDD4L|23327	hsa-miR-17-5p
23774	EMX2|2018	hsa-miR-339-5p
23775	PRKAR2A|5576	hsa-miR-22-3p
23776	SPP1|6696	hsa-miR-539-5p
23777	AGPAT6|137964	hsa-miR-103a-3p
23778	CYB5D1|124637	hsa-miR-140-5p
23779	LMO4|8543	hsa-miR-10a-5p
23780	ZFP36|7538	hsa-miR-182-5p
23781	FAM160A2|84067	hsa-miR-92a-3p
23782	MAP7|9053	hsa-miR-9-5p
23783	PDHB|5162	hsa-miR-25-3p
23784	GPR162|27239	hsa-miR-22-3p
23785	APEX1|328	hsa-miR-27a-3p
23786	BAP1|8314	hsa-miR-423-5p
23787	KCNJ2|3759	hsa-miR-19a-3p
23788	RNF6|6049	hsa-miR-21-5p
23789	LUC7L|55692	hsa-miR-1301-3p
23790	NMD3|51068	hsa-miR-146b-5p
23791	TNKS2|80351	hsa-miR-22-3p
23792	PPFIBP1|8496	hsa-miR-199b-5p
23793	WIF1|11197	hsa-miR-200c-3p
23794	TMEM100|55273	hsa-miR-532-3p
23795	EDEM3|80267	hsa-let-7b-5p
23796	FSTL1|11167	hsa-miR-200b-3p
23797	SCAMP2|10066	hsa-miR-93-5p
23798	ADO|84890	hsa-miR-181b-5p
23799	TNNI1|7135	hsa-miR-296-5p
23800	HIST1H2BD|3017	hsa-miR-194-5p
23801	RNF146|81847	hsa-miR-141-5p
23802	SGMS2|166929	hsa-miR-29b-3p
23803	MAP2K1|5604	hsa-miR-758-3p
23804	CTDSPL2|51496	hsa-miR-29a-3p
23805	AKAP11|11215	hsa-miR-182-5p
23806	MAPK8|5599	hsa-miR-103a-3p
23807	GGA2|23062	hsa-miR-106b-3p
23808	CNOT7|29883	hsa-miR-200c-3p
23809	NAA50|80218	hsa-miR-21-5p
23810	FNDC3A|22862	hsa-miR-30e-5p
23811	COL4A4|1286	hsa-miR-29a-3p
23812	SCYL3|57147	hsa-let-7g-5p
23813	SOCS5|9655	hsa-miR-25-3p
23814	TMEM223|79064	hsa-miR-192-5p
23815	GORASP1|64689	hsa-miR-27a-3p
23816	PNO1|56902	hsa-miR-10a-5p
23817	TMEM127|55654	hsa-miR-148a-3p
23818	PXN|5829	hsa-miR-199a-3p
23819	DYNC2H1|79659	hsa-miR-409-3p
23820	TSC1|7248	hsa-miR-19b-3p
23821	SRPK2|6733	hsa-miR-128-3p
23822	PCMTD2|55251	hsa-miR-365a-3p
23823	EFNB2|1948	hsa-miR-182-5p
23824	LOXL4|84171	hsa-let-7a-5p
23825	BBS10|79738	hsa-miR-141-3p
23826	DOK3|79930	hsa-let-7e-5p
23827	PEX13|5194	hsa-miR-181b-5p
23828	CTDSP2|10106	hsa-miR-181a-2-3p
23829	ARF4|378	hsa-miR-30c-5p
23830	FRMD4B|23150	hsa-miR-192-5p
23831	ABT1|29777	hsa-miR-98-5p
23832	TDRD7|23424	hsa-miR-26b-5p
23833	NUP210|23225	hsa-miR-766-3p
23834	SNAI1|6615	hsa-miR-30c-5p
23835	KIAA1432|57589	hsa-miR-424-5p
23836	TMEM33|55161	hsa-miR-200c-3p
23837	TMTC3|160418	hsa-miR-29a-3p
23838	COL4A1|1282	hsa-let-7b-5p
23839	DPYSL2|1808	hsa-miR-30d-5p
23840	MDC1|9656	hsa-miR-125b-5p
23841	RNF114|55905	hsa-miR-532-5p
23842	TEX264|51368	hsa-miR-185-5p
23843	TBC1D14|57533	hsa-miR-151a-3p
23844	DAD1|1603	hsa-miR-1976
23845	ATXN7L1|222255	hsa-miR-103a-3p
23846	HPRT1|3251	hsa-miR-454-3p
23847	SLC48A1|55652	hsa-miR-22-3p
23848	IDH1|3417	hsa-miR-32-5p
23849	CD74|972	hsa-miR-423-5p
23850	HSP90AB1|3326	hsa-miR-589-3p
23851	ACVR2B|93	hsa-miR-15b-5p
23852	H3F3C|440093	hsa-miR-30d-5p
23853	SMAGP|57228	hsa-miR-24-3p
23854	ZNF557|79230	hsa-miR-423-3p
23855	FXR1|8087	hsa-miR-19a-3p
23856	MYEOV2|150678	hsa-miR-143-3p
23857	C17orf100|388327	hsa-miR-24-3p
23858	RABGGTA|5875	hsa-miR-136-5p
23859	ZNF397|84307	hsa-miR-324-5p
23860	THUMPD1|55623	hsa-miR-378a-3p
23861	ZBTB41|360023	hsa-miR-9-5p
23862	PDP1|54704	hsa-miR-192-5p
23863	WHSC1L1|54904	hsa-miR-22-3p
23864	WDR55|54853	hsa-miR-340-3p
23865	LMO4|8543	hsa-miR-532-5p
23866	ITGA5|3678	hsa-miR-148b-3p
23867	PCTP|58488	hsa-let-7d-5p
23868	COQ5|84274	hsa-miR-3065-3p
23869	C3orf58|205428	hsa-miR-134-5p
23870	HS6ST1|9394	hsa-let-7i-3p
23871	PTPDC1|138639	hsa-miR-20a-5p
23872	PXN|5829	hsa-miR-199b-3p
23873	PIPOX|51268	hsa-miR-379-5p
23874	RAPGEFL1|51195	hsa-miR-181a-3p
23875	COL9A1|1297	hsa-miR-29b-3p
23876	ULK2|9706	hsa-miR-301a-3p
23877	STX16|8675	hsa-miR-200a-3p
23878	CREG1|8804	hsa-miR-30c-5p
23879	SNRK|54861	hsa-miR-107
23880	RBP1|5947	hsa-miR-370-3p
23881	TTC30B|150737	hsa-miR-125b-5p
23882	RHOQ|23433	hsa-miR-582-3p
23883	ARMCX2|9823	hsa-miR-15b-5p
23884	TMEM110|375346	hsa-let-7f-5p
23885	ITPRIPL2|162073	hsa-miR-106a-5p
23886	LYRM4|57128	hsa-miR-24-3p
23887	MRPS18A|55168	hsa-miR-10a-5p
23888	FZD4|8322	hsa-miR-29b-3p
23889	RPUSD2|27079	hsa-let-7f-5p
23890	NECAP2|55707	hsa-miR-30e-3p
23891	MTMR6|9107	hsa-miR-301a-3p
23892	CD99L2|83692	hsa-miR-148a-3p
23893	HAUS5|23354	hsa-miR-1307-3p
23894	ZFYVE26|23503	hsa-let-7g-5p
23895	EPS15|2060	hsa-miR-196b-5p
23896	GATAD2A|54815	hsa-miR-127-3p
23897	ISCA1|81689	hsa-miR-17-3p
23898	PNPO|55163	hsa-miR-146b-5p
23899	STARD3|10948	hsa-miR-10b-5p
23900	STAMBP|10617	hsa-miR-378a-5p
23901	ABCA7|10347	hsa-miR-766-3p
23902	CUX1|1523	hsa-miR-342-5p
23903	MAPRE1|22919	hsa-miR-17-5p
23904	SLC5A6|8884	hsa-miR-24-3p
23905	ARHGEF10L|55160	hsa-miR-338-3p
23906	MBNL1|4154	hsa-miR-21-5p
23907	LIFR|3977	hsa-miR-21-5p
23908	GNS|2799	hsa-let-7a-5p
23909	JDP2|122953	hsa-miR-30c-5p
23910	KIF5B|3799	hsa-miR-92a-3p
23911	ZCCHC3|85364	hsa-miR-18a-5p
23912	ETNK2|55224	hsa-miR-3065-3p
23913	PRR13|54458	hsa-let-7c-5p
23914	GABARAPL2|11345	hsa-miR-500a-3p
23915	DAPK1|1612	hsa-let-7f-5p
23916	GPC6|10082	hsa-miR-125a-5p
23917	GLIS3|169792	hsa-miR-20a-5p
23918	SOCS6|9306	hsa-miR-30c-5p
23919	TRMT12|55039	hsa-miR-25-3p
23920	MEX3A|92312	hsa-let-7a-5p
23921	HELLS|3070	hsa-miR-130b-5p
23922	RFWD2|64326	hsa-miR-424-5p
23923	CYGB|114757	hsa-miR-324-3p
23924	RAP2C|57826	hsa-miR-17-5p
23925	DDX41|51428	hsa-miR-185-5p
23926	RRAS|6237	hsa-miR-24-3p
23927	ABL2|27	hsa-miR-93-5p
23928	TRAPPC1|58485	hsa-miR-185-5p
23929	TCF7|6932	hsa-miR-143-3p
23930	CALCRL|10203	hsa-miR-205-5p
23931	ZNF286A|57335	hsa-miR-199a-5p
23932	SLC16A9|220963	hsa-let-7c-5p
23933	WWC2|80014	hsa-miR-146b-5p
23934	TMEM14B|81853	hsa-miR-335-3p
23935	SRP14|6727	hsa-miR-146a-5p
23936	MSL1|339287	hsa-miR-193a-5p
23937	TGFBI|7045	hsa-miR-766-3p
23938	UTP11L|51118	hsa-miR-584-5p
23939	PXN|5829	hsa-miR-324-3p
23940	CAP1|10487	hsa-let-7c-5p
23941	KIAA1522|57648	hsa-miR-501-3p
23942	TBP|6908	hsa-let-7a-2-3p
23943	DNAJB6|10049	hsa-miR-501-3p
23944	MCM9|254394	hsa-miR-196b-5p
23945	C17orf70|80233	hsa-miR-125b-5p
23946	FRMD4B|23150	hsa-let-7i-5p
23947	LYSMD1|388695	hsa-miR-484
23948	ZNF24|7572	hsa-miR-196b-5p
23949	C19orf47|126526	hsa-let-7e-5p
23950	UQCRB|7381	hsa-miR-26b-5p
23951	B4GALT3|8703	hsa-miR-151a-5p
23952	THAP6|152815	hsa-miR-99b-5p
23953	RAD23B|5887	hsa-miR-93-5p
23954	C8orf58|541565	hsa-miR-98-5p
23955	CD2AP|23607	hsa-miR-92a-3p
23956	TFRC|7037	hsa-miR-148b-3p
23957	ZMYM6|9204	hsa-miR-224-5p
23958	CDC25B|994	hsa-let-7a-5p
23959	PTPN4|5775	hsa-miR-10b-5p
23960	BCL10|8915	hsa-miR-145-5p
23961	PVRL1|5818	hsa-miR-423-5p
23962	ATP6AP1L|92270	hsa-miR-125b-5p
23963	PRKACB|5567	hsa-miR-130a-3p
23964	NUCKS1|64710	hsa-miR-15b-5p
23965	ARRDC4|91947	hsa-let-7c-5p
23966	TRAF3|7187	hsa-miR-92a-3p
23967	RGS5|8490	hsa-miR-15a-5p
23968	MAN1C1|57134	hsa-miR-206
23969	DHRS7B|25979	hsa-miR-143-3p
23970	MSL1|339287	hsa-miR-128-3p
23971	HUNK|30811	hsa-miR-193a-5p
23972	BSDC1|55108	hsa-miR-484
23973	TM4SF1|4071	hsa-miR-134-5p
23974	CLU|1191	hsa-miR-15b-5p
23975	NDFIP1|80762	hsa-miR-338-3p
23976	RGS2|5997	hsa-miR-182-5p
23977	COL2A1|1280	hsa-miR-148b-3p
23978	TFAM|7019	hsa-miR-582-3p
23979	RIC8A|60626	hsa-miR-2355-5p
23980	RRM2|6241	hsa-miR-20a-5p
23981	KRAS|3845	hsa-miR-181a-2-3p
23982	C8orf33|65265	hsa-miR-25-3p
23983	SP100|6672	hsa-miR-23a-3p
23984	C19orf53|28974	hsa-let-7i-5p
23985	SNIP1|79753	hsa-miR-29c-3p
23986	ITGAV|3685	hsa-miR-92b-3p
23987	PLEKHG2|64857	hsa-miR-378a-3p
23988	ZBTB8OS|339487	hsa-miR-340-3p
23989	MRPL49|740	hsa-miR-146b-3p
23990	DCDC2|51473	hsa-miR-196a-5p
23991	RAC1|5879	hsa-miR-542-3p
23992	MTX3|345778	hsa-miR-30d-5p
23993	SYS1|90196	hsa-miR-1301-3p
23994	WIPI2|26100	hsa-miR-96-5p
23995	TECPR2|9895	hsa-let-7b-5p
23996	SIX4|51804	hsa-miR-103a-3p
23997	ADPGK|83440	hsa-miR-24-3p
23998	AURKAIP1|54998	hsa-miR-15b-5p
23999	C2orf68|388969	hsa-miR-29b-3p
24000	MLPH|79083	hsa-miR-148a-3p
24001	RAB2A|5862	hsa-miR-192-5p
24002	UCHL5|51377	hsa-miR-582-3p
24003	SAMD12|401474	hsa-miR-20a-5p
24004	CREBBP|1387	hsa-miR-191-5p
24005	SOX4|6659	hsa-miR-32-5p
24006	RHOQ|23433	hsa-miR-199b-5p
24007	RPRD1A|55197	hsa-miR-30b-5p
24008	CTDSPL|10217	hsa-miR-103a-3p
24009	CELSR3|1951	hsa-miR-30d-5p
24010	MON1B|22879	hsa-miR-193a-5p
24011	EXOC5|10640	hsa-miR-141-3p
24012	ARL6IP1|23204	hsa-miR-130b-3p
24013	CAMLG|819	hsa-miR-425-5p
24014	C12orf75|387882	hsa-miR-134-5p
24015	SMPDL3B|27293	hsa-miR-99a-5p
24016	ATP5A1|498	hsa-miR-335-3p
24017	RECK|8434	hsa-miR-15b-5p
24018	ZFP36L2|678	hsa-miR-146b-3p
24019	LSR|51599	hsa-miR-151a-3p
24020	TGOLN2|10618	hsa-miR-27b-3p
24021	BTBD9|114781	hsa-miR-423-5p
24022	NAGPA|51172	hsa-miR-30a-5p
24023	ZFAND5|7763	hsa-miR-30e-3p
24024	GNG12|55970	hsa-miR-223-3p
24025	EDEM3|80267	hsa-miR-30c-5p
24026	LPGAT1|9926	hsa-miR-30a-5p
24027	CHSY1|22856	hsa-miR-340-3p
24028	CLCN3|1182	hsa-miR-483-5p
24029	PIGU|128869	hsa-miR-143-3p
24030	GDI2|2665	hsa-miR-136-5p
24031	NDRG2|57447	hsa-miR-139-5p
24032	TIMM17A|10440	hsa-miR-106a-5p
24033	GPRASP2|114928	hsa-miR-200c-3p
24034	BCL2L1|598	hsa-miR-342-5p
24035	RTKN|6242	hsa-let-7e-5p
24036	LRCH1|23143	hsa-miR-206
24037	GPN3|51184	hsa-miR-1301-3p
24038	JKAMP|51528	hsa-miR-450b-5p
24039	MPV17L2|84769	hsa-miR-34a-5p
24040	SNX3|8724	hsa-miR-93-5p
24041	EDF1|8721	hsa-miR-191-5p
24042	TUBA1B|10376	hsa-miR-127-5p
24043	GNAS|2778	hsa-miR-136-5p
24044	NR6A1|2649	hsa-miR-196b-5p
24045	SAE1|10055	hsa-miR-181a-3p
24046	FXR1|8087	hsa-miR-199a-5p
24047	NKIRAS2|28511	hsa-let-7b-5p
24048	CLDN12|9069	hsa-miR-15a-5p
24049	FASTKD3|79072	hsa-miR-23b-3p
24050	GALNT10|55568	hsa-miR-671-5p
24051	C20orf194|25943	hsa-let-7i-5p
24052	YWHAQ|10971	hsa-miR-206
24053	ANAPC13|25847	hsa-let-7i-5p
24054	ARHGDIA|396	hsa-miR-9-5p
24055	SNX30|401548	hsa-let-7g-5p
24056	ANGPTL4|51129	hsa-miR-134-5p
24057	TMEM187|8269	hsa-miR-148b-3p
24058	TMEM87A|25963	hsa-miR-30e-3p
24059	STX2|2054	hsa-miR-200a-3p
24060	SEPHS2|22928	hsa-miR-450b-5p
24061	RHOBTB2|23221	hsa-miR-10a-5p
24062	WASF2|10163	hsa-miR-182-5p
24063	PPAPDC2|403313	hsa-let-7a-5p
24064	PRR15|222171	hsa-miR-589-5p
24065	VPS25|84313	hsa-let-7c-5p
24066	SSR1|6745	hsa-miR-16-5p
24067	PRR3|80742	hsa-miR-29b-3p
24068	MEPCE|56257	hsa-miR-27a-3p
24069	ZNF605|100289635	hsa-miR-148a-3p
24070	ZNF24|7572	hsa-miR-92b-3p
24071	PLCB1|23236	hsa-miR-103a-3p
24072	DDX55|57696	hsa-miR-200c-3p
24073	FBXO28|23219	hsa-miR-127-5p
24074	STOX2|56977	hsa-miR-30b-5p
24075	MT2A|4502	hsa-miR-493-5p
24076	SALL4|57167	hsa-let-7d-5p
24077	AASDHPPT|60496	hsa-miR-30a-3p
24078	EAF1|85403	hsa-miR-30a-5p
24079	UNG|7374	hsa-miR-495-3p
24080	GPR137C|283554	hsa-miR-206
24081	PRPF38B|55119	hsa-miR-98-5p
24082	AKAP7|9465	hsa-miR-27a-3p
24083	ATP6V1B2|526	hsa-miR-19b-3p
24084	YWHAQ|10971	hsa-miR-182-5p
24085	RAB11FIP1|80223	hsa-miR-149-5p
24086	NMT1|4836	hsa-miR-30a-3p
24087	ZNF584|201514	hsa-miR-1296-5p
24088	TAF4B|6875	hsa-miR-500a-3p
24089	CTGF|1490	hsa-miR-18a-5p
24090	RNF219|79596	hsa-miR-218-5p
24091	MOV10|4343	hsa-miR-15b-5p
24092	KIAA2013|90231	hsa-miR-26a-5p
24093	FAR1|84188	hsa-miR-155-5p
24094	LBR|3930	hsa-miR-217
24095	RCBTB1|55213	hsa-miR-21-3p
24096	GABRE|2564	hsa-miR-199a-5p
24097	MTERF|7978	hsa-miR-27b-3p
24098	FNBP4|23360	hsa-miR-675-3p
24099	HIST1H2AC|8334	hsa-miR-30e-3p
24100	GOLGA1|2800	hsa-miR-25-3p
24101	P4HB|5034	hsa-miR-483-5p
24102	ACBD3|64746	hsa-miR-320a
24103	EIF4A2|1974	hsa-miR-19b-3p
24104	LYSMD3|116068	hsa-miR-20a-3p
24105	RPS11|6205	hsa-miR-127-5p
24106	NCBP2|22916	hsa-miR-200a-3p
24107	KLHDC8B|200942	hsa-miR-16-5p
24108	AARS|16	hsa-miR-140-5p
24109	UFD1L|7353	hsa-miR-204-5p
24110	UST|10090	hsa-miR-181a-2-3p
24111	RHEB|6009	hsa-miR-141-3p
24112	TAGLN2|8407	hsa-miR-103a-3p
24113	PPP1CA|5499	hsa-miR-874-3p
24114	GET4|51608	hsa-miR-100-5p
24115	ZNF599|148103	hsa-miR-128-3p
24116	C22orf46|79640	hsa-miR-324-3p
24117	HAUS5|23354	hsa-miR-107
24118	FAM32A|26017	hsa-miR-744-5p
24119	GGA1|26088	hsa-miR-2355-5p
24120	SLC25A30|253512	hsa-miR-206
24121	GTF2I|2969	hsa-let-7b-5p
24122	TFRC|7037	hsa-miR-210-3p
24123	FGD4|121512	hsa-miR-20b-5p
24124	ENAH|55740	hsa-miR-181a-5p
24125	JARID2|3720	hsa-miR-301a-3p
24126	FLVCR2|55640	hsa-miR-125a-5p
24127	SSH2|85464	hsa-miR-143-3p
24128	ECHDC2|55268	hsa-miR-3065-3p
24129	NID1|4811	hsa-miR-29b-3p
24130	HACE1|57531	hsa-miR-199a-3p
24131	ATP6V1E1|529	hsa-miR-23b-3p
24132	HSPA9|3313	hsa-miR-200b-3p
24133	OSTM1|28962	hsa-miR-221-3p
24134	UBE2N|7334	hsa-miR-22-3p
24135	DYNLL2|140735	hsa-miR-28-3p
24136	PHLDA3|23612	hsa-miR-19a-3p
24137	EIF1|10209	hsa-miR-23a-3p
24138	GLRX|2745	hsa-let-7g-5p
24139	HSF1|3297	hsa-miR-181a-2-3p
24140	RPL22|6146	hsa-miR-29b-3p
24141	LBR|3930	hsa-let-7i-5p
24142	ANAPC13|25847	hsa-miR-25-3p
24143	SYBU|55638	hsa-miR-454-3p
24144	NAT14|57106	hsa-let-7i-5p
24145	KDM5B|10765	hsa-miR-155-5p
24146	RALB|5899	hsa-miR-30e-3p
24147	MESDC2|23184	hsa-miR-27a-3p
24148	CSTF1|1477	hsa-miR-486-5p
24149	DDX52|11056	hsa-miR-26b-5p
24150	TCHP|84260	hsa-miR-134-5p
24151	CXCL14|9547	hsa-miR-4326
24152	ZHX1|11244	hsa-miR-27a-3p
24153	FAM135A|57579	hsa-let-7b-5p
24154	PDIA6|10130	hsa-miR-181a-5p
24155	PHACTR4|65979	hsa-miR-199b-5p
24156	SOCS3|9021	hsa-miR-379-5p
24157	NRARP|441478	hsa-let-7e-5p
24158	SH2B3|10019	hsa-miR-192-5p
24159	CCT2|10576	hsa-miR-582-3p
24160	HERPUD2|64224	hsa-miR-92b-3p
24161	SMARCA5|8467	hsa-miR-222-3p
24162	LSM14B|149986	hsa-miR-30a-5p
24163	SIGMAR1|10280	hsa-miR-22-3p
24164	NFATC3|4775	hsa-miR-21-3p
24165	POLQ|10721	hsa-let-7a-5p
24166	TRERF1|55809	hsa-miR-301a-3p
24167	GOLGA4|2803	hsa-miR-30a-5p
24168	SASS6|163786	hsa-miR-9-5p
24169	PM20D2|135293	hsa-miR-1269a
24170	MIS12|79003	hsa-miR-30a-5p
24171	TOPORS|10210	hsa-miR-17-5p
24172	STX10|8677	hsa-miR-766-3p
24173	SERP1|27230	hsa-miR-452-5p
24174	RAP2B|5912	hsa-miR-19b-3p
24175	S1PR1|1901	hsa-miR-24-3p
24176	AURKB|9212	hsa-let-7a-5p
24177	LPAR6|10161	hsa-miR-155-5p
24178	HACE1|57531	hsa-miR-199b-3p
24179	CD151|977	hsa-miR-15a-5p
24180	GNG12|55970	hsa-miR-27b-3p
24181	MTA3|57504	hsa-miR-25-3p
24182	MBNL2|10150	hsa-miR-19b-3p
24183	SLC30A3|7781	hsa-miR-29a-3p
24184	ARL5A|26225	hsa-let-7a-5p
24185	ERCC1|2067	hsa-miR-126-5p
24186	PPP1R3F|89801	hsa-miR-99a-5p
24187	FAM73A|374986	hsa-miR-15a-5p
24188	KCNJ6|3763	hsa-miR-130b-5p
24189	CCDC92|80212	hsa-miR-134-5p
24190	AMMECR1|9949	hsa-miR-221-3p
24191	CDV3|55573	hsa-miR-182-5p
24192	RPL9|6133	hsa-miR-125b-2-3p
24193	CTDSPL2|51496	hsa-let-7e-5p
24194	SLC44A1|23446	hsa-miR-675-3p
24195	FAM49B|51571	hsa-miR-200c-3p
24196	ADPGK|83440	hsa-miR-21-5p
24197	NACC1|112939	hsa-miR-218-5p
24198	BCAP29|55973	hsa-miR-30c-5p
24199	SMOC1|64093	hsa-miR-130a-3p
24200	PRDM4|11108	hsa-miR-22-3p
24201	ZNF362|149076	hsa-miR-15a-5p
24202	EPDR1|54749	hsa-miR-152-3p
24203	C7orf25|79020	hsa-miR-92a-3p
24204	DMKN|93099	hsa-miR-138-5p
24205	ABCB9|23457	hsa-let-7g-5p
24206	TSPAN11|441631	hsa-miR-589-5p
24207	VSNL1|7447	hsa-miR-21-5p
24208	C21orf59|56683	hsa-miR-361-3p
24209	PCTP|58488	hsa-let-7i-5p
24210	POLDIP2|26073	hsa-miR-107
24211	TOB1|10140	hsa-miR-32-5p
24212	POLL|27343	hsa-let-7d-5p
24213	ABL2|27	hsa-let-7c-5p
24214	ANP32E|81611	hsa-miR-196b-5p
24215	ITM2A|9452	hsa-miR-3065-3p
24216	GOLGA7|51125	hsa-let-7g-5p
24217	LAMP2|3920	hsa-miR-19b-1-5p
24218	SSR3|6747	hsa-miR-30b-5p
24219	MAP3K12|7786	hsa-miR-22-3p
24220	TATDN2|9797	hsa-miR-1269a
24221	PRKAA1|5562	hsa-miR-182-5p
24222	TPM3|7170	hsa-miR-1-3p
24223	EFEMP1|2202	hsa-miR-9-5p
24224	IRS2|8660	hsa-let-7c-5p
24225	HCFC1R1|54985	hsa-miR-24-1-5p
24226	SCN4A|6329	hsa-miR-423-5p
24227	TMBIM4|51643	hsa-miR-22-5p
24228	C6orf106|64771	hsa-miR-135b-5p
24229	KPNA5|3841	hsa-let-7c-5p
24230	NRGN|4900	hsa-miR-127-3p
24231	RAD51|5888	hsa-miR-20a-3p
24232	STK39|27347	hsa-miR-30e-5p
24233	MARCH2|51257	hsa-miR-148a-3p
24234	LEPROTL1|23484	hsa-miR-148a-3p
24235	DAZAP2|9802	hsa-miR-20a-5p
24236	GPR116|221395	hsa-miR-182-5p
24237	UNC45A|55898	hsa-miR-134-5p
24238	ARL6IP6|151188	hsa-let-7b-5p
24239	LARS2|23395	hsa-miR-500a-3p
24240	TTC19|54902	hsa-miR-199a-3p
24241	TK1|7083	hsa-let-7c-5p
24242	CLIC4|25932	hsa-miR-500b-5p
24243	LST1|7940	hsa-miR-324-3p
24244	TMEM161B|153396	hsa-miR-15b-5p
24245	ARCN1|372	hsa-miR-21-5p
24246	AMOT|154796	hsa-let-7b-5p
24247	C8orf4|56892	hsa-miR-30c-5p
24248	ARMC7|79637	hsa-miR-324-3p
24249	TBKBP1|9755	hsa-let-7d-5p
24250	HMGA2|8091	hsa-miR-30e-3p
24251	H2AFY|9555	hsa-miR-148b-3p
24252	ERBB3|2065	hsa-miR-152-3p
24253	NAA15|80155	hsa-miR-107
24254	MDM2|4193	hsa-miR-199a-3p
24255	L2HGDH|79944	hsa-miR-192-5p
24256	TMEM110|375346	hsa-let-7e-5p
24257	HADHB|3032	hsa-miR-30e-3p
24258	AVPI1|60370	hsa-miR-199a-3p
24259	PSTK|118672	hsa-miR-30a-5p
24260	TRIM44|54765	hsa-miR-181a-2-3p
24261	TMCC3|57458	hsa-miR-92a-3p
24262	PLAT|5327	hsa-miR-196a-5p
24263	ITGA6|3655	hsa-miR-141-3p
24264	FKBP3|2287	hsa-let-7e-5p
