rank	mrna name	mirna name
17590	SAV1|60485	hsa-miR-15b-5p
17591	PRPF38A|84950	hsa-miR-15a-5p
17592	EZH1|2145	hsa-miR-744-5p
17593	GALNT7|51809	hsa-miR-30c-5p
17594	ITGB5|3693	hsa-miR-378a-5p
17595	YPEL2|388403	hsa-let-7d-5p
17596	CNN2|1265	hsa-miR-423-5p
17597	AKT3|10000	hsa-miR-151a-3p
17598	SEC63|11231	hsa-miR-502-3p
17599	KIAA0319L|79932	hsa-miR-125b-5p
17600	ARHGAP20|57569	hsa-miR-23a-3p
17601	IRF4|3662	hsa-miR-16-5p
17602	DDHD2|23259	hsa-miR-9-5p
17603	STX17|55014	hsa-miR-29a-3p
17604	NXF1|10482	hsa-miR-99a-5p
17605	MSI2|124540	hsa-miR-378a-3p
17606	THY1|7070	hsa-miR-125b-5p
17607	ZC3H11A|9877	hsa-miR-15b-5p
17608	RNF4|6047	hsa-miR-340-3p
17609	CSPG5|10675	hsa-miR-486-5p
17610	TP53INP1|94241	hsa-miR-22-3p
17611	RNF220|55182	hsa-miR-30e-5p
17612	ATXN7L3|56970	hsa-let-7a-5p
17613	MLANA|2315	hsa-miR-29b-1-5p
17614	STK10|6793	hsa-miR-22-3p
17615	WARS2|10352	hsa-let-7f-5p
17616	VLDLR|7436	hsa-miR-199b-3p
17617	ADAMTS10|81794	hsa-miR-29b-3p
17618	PRPF8|10594	hsa-miR-423-5p
17619	FIZ1|84922	hsa-miR-185-5p
17620	ARID3A|1820	hsa-miR-125b-5p
17621	HMGB1|3146	hsa-miR-30e-3p
17622	HIVEP2|3097	hsa-miR-484
17623	STK40|83931	hsa-let-7d-5p
17624	ATXN7L2|127002	hsa-let-7c-5p
17625	EPT1|85465	hsa-miR-15b-5p
17626	GSPT1|2935	hsa-miR-17-3p
17627	POR|5447	hsa-miR-324-5p
17628	RAB5B|5869	hsa-miR-93-5p
17629	TCHP|84260	hsa-miR-146b-3p
17630	TK1|7083	hsa-let-7a-5p
17631	CPSF3|51692	hsa-miR-26b-5p
17632	CYB561D1|284613	hsa-miR-378a-5p
17633	LRRC8D|55144	hsa-miR-211-5p
17634	GPNMB|10457	hsa-miR-17-3p
17635	PPOX|5498	hsa-miR-338-3p
17636	PAM|5066	hsa-miR-181b-5p
17637	GOLGA1|2800	hsa-miR-342-5p
17638	SGPP1|81537	hsa-miR-92a-3p
17639	MYNN|55892	hsa-miR-501-3p
17640	USP47|55031	hsa-let-7a-5p
17641	EMP2|2013	hsa-miR-29a-3p
17642	C16orf13|84326	hsa-miR-185-3p
17643	UBE2F|140739	hsa-miR-30e-5p
17644	TRIP6|7205	hsa-miR-30b-5p
17645	PAK4|10298	hsa-miR-185-3p
17646	COL4A3BP|10087	hsa-let-7b-5p
17647	HSPH1|10808	hsa-miR-30e-3p
17648	MIER3|166968	hsa-miR-27b-3p
17649	CLIC4|25932	hsa-miR-92a-3p
17650	ARL8A|127829	hsa-miR-324-3p
17651	MLPH|79083	hsa-miR-27a-3p
17652	NOP10|55505	hsa-miR-204-5p
17653	LRCH4|4034	hsa-miR-185-3p
17654	C12orf43|64897	hsa-miR-509-3p
17655	PON2|5445	hsa-miR-30e-5p
17656	CD164|8763	hsa-miR-508-3p
17657	PNRC2|55629	hsa-miR-26b-5p
17658	ZBTB47|92999	hsa-miR-193a-5p
17659	NSFL1C|55968	hsa-miR-17-3p
17660	APCDD1|147495	hsa-miR-93-5p
17661	PCGF5|84333	hsa-miR-30d-5p
17662	SIDT2|51092	hsa-miR-184
17663	PTGES2|80142	hsa-miR-92a-3p
17664	NR4A2|4929	hsa-miR-30a-5p
17665	PTTG1IP|754	hsa-miR-365a-3p
17666	LCA5|167691	hsa-miR-10b-5p
17667	DOT1L|84444	hsa-miR-29a-3p
17668	MTFMT|123263	hsa-miR-26b-5p
17669	VAMP5|10791	hsa-miR-342-5p
17670	LRTOMT|220074	hsa-miR-30b-3p
17671	FBXW9|84261	hsa-miR-744-5p
17672	OTUD7B|56957	hsa-miR-1180-3p
17673	RAPGEF4|11069	hsa-miR-365a-3p
17674	GCLC|2729	hsa-miR-30e-5p
17675	ITFG3|83986	hsa-miR-148b-3p
17676	PICALM|8301	hsa-miR-30b-5p
17677	ACADM|34	hsa-miR-222-3p
17678	RCOR1|23186	hsa-miR-532-5p
17679	MIB1|57534	hsa-miR-16-5p
17680	CDK6|1021	hsa-miR-103a-3p
17681	NRARP|441478	hsa-let-7f-5p
17682	FAM184A|79632	hsa-miR-128-3p
17683	ZCCHC3|85364	hsa-let-7d-5p
17684	TRIM14|9830	hsa-miR-23a-3p
17685	CACYBP|27101	hsa-miR-584-5p
17686	CPNE8|144402	hsa-miR-30a-5p
17687	SLC25A32|81034	hsa-let-7e-5p
17688	TIAF1|9220	hsa-miR-24-3p
17689	BRWD3|254065	hsa-miR-29a-3p
17690	MFSD11|79157	hsa-miR-30d-5p
17691	ASH1L|55870	hsa-miR-16-5p
17692	NIPSNAP3A|25934	hsa-miR-29c-3p
17693	NLRX1|79671	hsa-miR-15b-5p
17694	YWHAE|7531	hsa-miR-532-5p
17695	SUCLG1|8802	hsa-miR-145-5p
17696	FBXW7|55294	hsa-miR-22-3p
17697	VTI1B|10490	hsa-miR-221-3p
17698	BPGM|669	hsa-miR-30a-3p
17699	FGFR2|2263	hsa-miR-423-3p
17700	FAM65B|9750	hsa-miR-27a-3p
17701	GBA|2629	hsa-miR-296-5p
17702	PEA15|8682	hsa-miR-506-3p
17703	CCS|9973	hsa-miR-146b-3p
17704	KCTD7|154881	hsa-miR-199a-3p
17705	KDM1B|221656	hsa-miR-21-5p
17706	PRKCSH|5589	hsa-miR-23b-3p
17707	KCTD14|65987	hsa-let-7f-5p
17708	GAB2|9846	hsa-miR-185-3p
17709	NAT6|24142	hsa-miR-22-3p
17710	ANO6|196527	hsa-miR-125a-5p
17711	TUSC3|7991	hsa-miR-30a-5p
17712	IFFO1|25900	hsa-miR-29b-3p
17713	ZCCHC3|85364	hsa-miR-15b-5p
17714	PSTK|118672	hsa-miR-30d-5p
17715	SMG7|9887	hsa-miR-22-3p
17716	CPNE1|8904	hsa-miR-93-5p
17717	POGZ|23126	hsa-let-7e-5p
17718	MLANA|2315	hsa-miR-361-5p
17719	CNN2|1265	hsa-miR-744-5p
17720	TMEM143|55260	hsa-let-7e-5p
17721	PIK3C2A|5286	hsa-miR-148a-3p
17722	STX17|55014	hsa-let-7c-5p
17723	PLAA|9373	hsa-miR-152-3p
17724	ZNF721|170960	hsa-miR-92a-3p
17725	UBE2R2|54926	hsa-miR-103a-3p
17726	MRPL43|84545	hsa-miR-106b-5p
17727	FZD8|8325	hsa-miR-100-5p
17728	RBMS1|5937	hsa-miR-15b-5p
17729	CSDE1|7812	hsa-miR-501-3p
17730	CPEB4|80315	hsa-miR-181b-5p
17731	SORBS3|10174	hsa-miR-744-5p
17732	B3GNT7|93010	hsa-let-7f-5p
17733	YWHAB|7529	hsa-miR-144-5p
17734	ZBTB43|23099	hsa-miR-582-3p
17735	ERGIC2|51290	hsa-miR-10b-5p
17736	SUN2|25777	hsa-miR-222-3p
17737	KLHL18|23276	hsa-miR-15a-5p
17738	MCAM|4162	hsa-miR-1976
17739	CDK12|51755	hsa-miR-211-5p
17740	CPM|1368	hsa-miR-29a-3p
17741	SCARB1|949	hsa-miR-146a-5p
17742	RGMB|285704	hsa-miR-106b-5p
17743	HSPH1|10808	hsa-miR-30a-3p
17744	MRPL17|63875	hsa-miR-93-5p
17745	BTD|686	hsa-miR-125a-5p
17746	VPS52|6293	hsa-miR-342-5p
17747	CNOT6L|246175	hsa-miR-23a-3p
17748	SCYL3|57147	hsa-let-7d-5p
17749	CABLES1|91768	hsa-miR-17-5p
17750	LY6E|4061	hsa-miR-15a-5p
17751	KCTD7|154881	hsa-miR-199b-3p
17752	SLC25A1|6576	hsa-miR-744-5p
17753	COL9A3|1299	hsa-let-7b-5p
17754	E2F6|1876	hsa-miR-98-5p
17755	GTF2H1|2965	hsa-miR-152-3p
17756	GPR56|9289	hsa-miR-139-5p
17757	DDX54|79039	hsa-miR-16-5p
17758	UBE2K|3093	hsa-miR-361-5p
17759	ZNF181|339318	hsa-miR-197-3p
17760	LDOC1L|84247	hsa-miR-328-3p
17761	KDELR3|11015	hsa-miR-181a-5p
17762	MINK1|50488	hsa-miR-20a-5p
17763	SEC14L1|6397	hsa-let-7b-5p
17764	BAZ2B|29994	hsa-miR-92a-3p
17765	UBE2H|7328	hsa-miR-501-3p
17766	RRP1B|23076	hsa-let-7f-5p
17767	ZNF667|63934	hsa-miR-181a-5p
17768	PGAM4|441531	hsa-miR-92a-3p
17769	COQ7|10229	hsa-miR-23a-3p
17770	S1PR3|1903	hsa-miR-103a-3p
17771	ADO|84890	hsa-miR-181b-5p
17772	HK2|3099	hsa-miR-125b-5p
17773	PNRC2|55629	hsa-miR-130a-5p
17774	TUBGCP5|114791	hsa-miR-378a-3p
17775	ZEB2|9839	hsa-miR-501-3p
17776	ZNF646|9726	hsa-miR-22-3p
17777	MOV10|4343	hsa-miR-423-5p
17778	COG3|83548	hsa-miR-23a-3p
17779	TAGLN2|8407	hsa-miR-326
17780	C19orf43|79002	hsa-miR-423-5p
17781	NDUFA7|4701	hsa-miR-22-3p
17782	CBWD6|644019	hsa-miR-221-3p
17783	BMI1|648	hsa-miR-338-5p
17784	TOR2A|27433	hsa-miR-27b-3p
17785	UBE2E3|10477	hsa-miR-379-5p
17786	PGAM1|5223	hsa-miR-28-3p
17787	APPBP2|10513	hsa-miR-27a-3p
17788	LSM11|134353	hsa-miR-424-5p
17789	SH3GLB2|56904	hsa-miR-342-5p
17790	CHD7|55636	hsa-miR-30e-5p
17791	OSBPL9|114883	hsa-miR-24-2-5p
17792	OVOL1|5017	hsa-miR-30c-5p
17793	ANO8|57719	hsa-miR-92a-3p
17794	CDC42SE2|56990	hsa-miR-195-5p
17795	SLC31A1|1317	hsa-miR-30b-3p
17796	PABPC3|5042	hsa-let-7b-5p
17797	ATOH8|84913	hsa-miR-22-3p
17798	JMJD8|339123	hsa-miR-378c
17799	PCSK7|9159	hsa-miR-125a-5p
17800	FKBP5|2289	hsa-miR-23a-3p
17801	CASP8|841	hsa-miR-143-3p
17802	ITFG3|83986	hsa-miR-152-3p
17803	GOLGA1|2800	hsa-miR-30d-5p
17804	ABL2|27	hsa-let-7d-5p
17805	DCTN6|10671	hsa-miR-374a-3p
17806	SNRPB|6628	hsa-miR-328-3p
17807	EIF2AK4|440275	hsa-miR-193a-5p
17808	GNPDA1|10007	hsa-miR-378a-5p
17809	GALNT7|51809	hsa-miR-30b-5p
17810	APOC2|344	hsa-miR-378a-3p
17811	SPRYD3|84926	hsa-miR-195-5p
17812	DNAJB6|10049	hsa-miR-20a-5p
17813	CHEK1|1111	hsa-miR-16-5p
17814	DAGLA|747	hsa-miR-22-3p
17815	UBE2H|7328	hsa-miR-582-3p
17816	PRUNE|58497	hsa-miR-509-3p
17817	C16orf87|388272	hsa-miR-181a-5p
17818	GPR89C|728932	hsa-miR-361-3p
17819	KCNG1|3755	hsa-miR-378a-5p
17820	C2orf42|54980	hsa-miR-19b-3p
17821	AIMP2|7965	hsa-miR-514a-3p
17822	TPT1|7178	hsa-miR-25-3p
17823	C16orf72|29035	hsa-miR-15b-5p
17824	STAM|8027	hsa-miR-185-5p
17825	NIPSNAP3A|25934	hsa-miR-30c-2-3p
17826	MTCH1|23787	hsa-miR-296-5p
17827	FKBP8|23770	hsa-miR-625-5p
17828	PFDN1|5201	hsa-miR-1-3p
17829	RPL37|6167	hsa-miR-3607-3p
17830	BTRC|8945	hsa-miR-15a-5p
17831	COL4A1|1282	hsa-let-7a-5p
17832	SAMD4A|23034	hsa-miR-29c-3p
17833	MAP4K3|8491	hsa-miR-98-5p
17834	HNRNPM|4670	hsa-miR-132-3p
17835	ZNF581|51545	hsa-miR-92a-1-5p
17836	RSRC2|65117	hsa-miR-1287-5p
17837	LPAR6|10161	hsa-miR-155-5p
17838	C15orf27|123591	hsa-miR-148a-3p
17839	TFRC|7037	hsa-miR-664a-3p
17840	HLA-F|3134	hsa-miR-15a-5p
17841	CAMK2N1|55450	hsa-miR-103a-3p
17842	SNAPIN|23557	hsa-miR-211-5p
17843	SRR|63826	hsa-miR-193a-5p
17844	NIPSNAP1|8508	hsa-miR-338-3p
17845	PAPPA|5069	hsa-let-7f-5p
17846	IDI1|3422	hsa-miR-378a-5p
17847	GCA|25801	hsa-miR-128-3p
17848	GOLGA4|2803	hsa-miR-30d-5p
17849	C3orf38|285237	hsa-miR-30a-3p
17850	KDSR|2531	hsa-miR-424-5p
17851	HNRNPA1|3178	hsa-miR-211-5p
17852	ZNF260|339324	hsa-miR-378a-3p
17853	CDK5R1|8851	hsa-miR-107
17854	BHLHE41|79365	hsa-miR-93-5p
17855	USP45|85015	hsa-miR-25-3p
17856	DDIT3|1649	hsa-miR-769-5p
17857	PLP1|5354	hsa-miR-146a-5p
17858	MTSS1L|92154	hsa-miR-324-3p
17859	FRZB|2487	hsa-miR-30e-5p
17860	CCDC120|90060	hsa-miR-92a-1-5p
17861	VAPA|9218	hsa-miR-451a
17862	DPAGT1|1798	hsa-let-7f-5p
17863	PPP1R8|5511	hsa-let-7a-5p
17864	SAV1|60485	hsa-miR-16-5p
17865	COMMD7|149951	hsa-miR-30b-3p
17866	HOXD1|3231	hsa-let-7a-5p
17867	RNF44|22838	hsa-let-7e-5p
17868	ZNF76|7629	hsa-miR-125a-5p
17869	MSN|4478	hsa-miR-200c-3p
17870	MSN|4478	hsa-miR-324-3p
17871	CYB561|1534	hsa-miR-199a-5p
17872	DNAJC2|27000	hsa-miR-30d-3p
17873	ALDH16A1|126133	hsa-miR-30c-2-3p
17874	PAG1|55824	hsa-miR-21-5p
17875	GNPDA1|10007	hsa-miR-92a-3p
17876	KLF7|8609	hsa-miR-130a-3p
17877	RNASE6|6039	hsa-miR-194-5p
17878	PJA1|64219	hsa-miR-23a-3p
17879	C12orf76|400073	hsa-miR-149-5p
17880	ZNF181|339318	hsa-miR-188-3p
17881	LMBR1|64327	hsa-miR-30d-5p
17882	CASP8|841	hsa-miR-29b-3p
17883	FANCF|2188	hsa-miR-30a-5p
17884	CDCA8|55143	hsa-let-7a-5p
17885	CCS|9973	hsa-miR-486-5p
17886	PBX3|5090	hsa-miR-17-5p
17887	AGPAT6|137964	hsa-miR-15a-5p
17888	SLC9A1|6548	hsa-miR-22-3p
17889	BSDC1|55108	hsa-miR-361-3p
17890	AEBP1|165	hsa-miR-149-5p
17891	TSPAN14|81619	hsa-miR-330-5p
17892	C1orf21|81563	hsa-miR-424-5p
17893	TMEM41A|90407	hsa-let-7g-5p
17894	PPAP2A|8611	hsa-miR-181a-2-3p
17895	SEPP1|6414	hsa-miR-671-5p
17896	BCL2|596	hsa-miR-211-5p
17897	TBK1|29110	hsa-miR-365a-3p
17898	AP2A1|160	hsa-miR-15a-5p
17899	CHFR|55743	hsa-miR-29b-3p
17900	PXN|5829	hsa-miR-199a-5p
17901	SURF1|6834	hsa-miR-217
17902	JAGN1|84522	hsa-miR-28-5p
17903	RABEPK|10244	hsa-miR-1-3p
17904	NAT8L|339983	hsa-miR-132-5p
17905	SEC63|11231	hsa-miR-19b-3p
17906	MSTO1|55154	hsa-miR-128-3p
17907	PPME1|51400	hsa-miR-103a-3p
17908	DDIT4|54541	hsa-miR-30e-5p
17909	SLC25A15|10166	hsa-miR-185-5p
17910	C1orf95|375057	hsa-miR-22-3p
17911	HSDL1|83693	hsa-miR-199a-3p
17912	LMAN2|10960	hsa-miR-16-5p
17913	ZNF516|9658	hsa-let-7a-5p
17914	DCP1A|55802	hsa-miR-34a-5p
17915	CABLES1|91768	hsa-miR-145-5p
17916	GTF2IRD2|84163	hsa-miR-193a-5p
17917	GMPR2|51292	hsa-let-7b-5p
17918	ANXA4|307	hsa-miR-148a-3p
17919	SOS1|6654	hsa-miR-211-5p
17920	WDR1|9948	hsa-miR-125b-5p
17921	ITGA3|3675	hsa-miR-199a-5p
17922	HSPA13|6782	hsa-miR-191-5p
17923	XPO7|23039	hsa-miR-16-5p
17924	PDE6D|5147	hsa-miR-27b-3p
17925	CSRP2BP|57325	hsa-miR-148a-3p
17926	MOGS|7841	hsa-miR-361-3p
17927	FAM189B|10712	hsa-let-7b-5p
17928	TRANK1|9881	hsa-miR-15a-5p
17929	LASP1|3927	hsa-let-7c-5p
17930	ZBTB2|57621	hsa-miR-146b-5p
17931	AP3S2|10239	hsa-miR-30c-2-3p
17932	AURKAIP1|54998	hsa-miR-15b-5p
17933	PRIMA1|145270	hsa-miR-378a-3p
17934	PRRG1|5638	hsa-miR-660-5p
17935	RARA|5914	hsa-miR-361-3p
17936	ZNF608|57507	hsa-miR-27a-3p
17937	CCNL1|57018	hsa-miR-199a-5p
17938	GYS1|2997	hsa-miR-140-5p
17939	TMEM41A|90407	hsa-let-7i-5p
17940	IL17RD|54756	hsa-miR-193b-3p
17941	CFL1|1072	hsa-miR-185-3p
17942	YWHAG|7532	hsa-miR-200c-3p
17943	PRKRIR|5612	hsa-miR-30d-5p
17944	MRPL12|6182	hsa-miR-128-3p
17945	BTF3L4|91408	hsa-let-7i-5p
17946	MRPL18|29074	hsa-miR-181a-2-3p
17947	SLC29A3|55315	hsa-miR-30d-5p
17948	CAPN5|726	hsa-miR-30a-5p
17949	TNFAIP1|7126	hsa-miR-15a-5p
17950	RPL34|6164	hsa-miR-330-5p
17951	WRB|7485	hsa-miR-125b-2-3p
17952	PCMTD2|55251	hsa-miR-23a-3p
17953	CD276|80381	hsa-miR-29b-3p
17954	KLF12|11278	hsa-miR-143-3p
17955	PHF2|5253	hsa-miR-378a-3p
17956	FXYD6|53826	hsa-miR-324-5p
17957	BHLHE40|8553	hsa-miR-107
17958	RAB32|10981	hsa-miR-150-5p
17959	RWDD2B|10069	hsa-miR-328-3p
17960	HTR2B|3357	hsa-miR-143-3p
17961	ING5|84289	hsa-miR-127-3p
17962	PNMA2|10687	hsa-miR-23a-3p
17963	NUS1|116150	hsa-miR-9-5p
17964	SH3BP5L|80851	hsa-miR-107
17965	MRPL50|54534	hsa-miR-181b-5p
17966	VAT1|10493	hsa-miR-30d-5p
17967	HSDL1|83693	hsa-miR-199b-3p
17968	CTGF|1490	hsa-miR-181b-5p
17969	STK38|11329	hsa-miR-93-5p
17970	DAZAP2|9802	hsa-miR-508-5p
17971	FRMD6|122786	hsa-miR-30e-5p
17972	ZNF410|57862	hsa-let-7f-5p
17973	DGCR2|9993	hsa-miR-423-3p
17974	EZR|7430	hsa-miR-204-5p
17975	ARF1|375	hsa-miR-25-3p
17976	TRIB2|28951	hsa-miR-378c
17977	CTDSP2|10106	hsa-miR-128-3p
17978	NDOR1|27158	hsa-miR-28-5p
17979	EPC2|26122	hsa-miR-30a-5p
17980	BCAT2|587	hsa-miR-182-5p
17981	TSPAN4|7106	hsa-miR-93-5p
17982	GNS|2799	hsa-miR-106b-5p
17983	LGI3|203190	hsa-miR-29a-3p
17984	CEP135|9662	hsa-let-7c-5p
17985	NME1|4830	hsa-miR-103a-3p
17986	CACYBP|27101	hsa-miR-27b-3p
17987	KLF9|687	hsa-let-7a-5p
17988	FBXO8|26269	hsa-miR-508-3p
17989	BTF3L4|91408	hsa-let-7g-5p
17990	KPNA3|3839	hsa-miR-30d-5p
17991	SPAST|6683	hsa-miR-30d-5p
17992	H3F3B|3021	hsa-miR-10a-5p
17993	DSTN|11034	hsa-miR-23a-3p
17994	PPARGC1B|133522	hsa-let-7g-5p
17995	TPM3|7170	hsa-miR-532-3p
17996	CHD1|1105	hsa-miR-107
17997	GNS|2799	hsa-let-7b-5p
17998	PRR13|54458	hsa-let-7e-5p
17999	DAZAP2|9802	hsa-miR-27b-3p
18000	CHST3|9469	hsa-let-7a-5p
18001	OVOL1|5017	hsa-miR-30b-5p
18002	CLINT1|9685	hsa-miR-378a-5p
18003	SLC24A5|283652	hsa-miR-181a-5p
18004	FAM195B|348262	hsa-miR-378a-5p
18005	INTS9|55756	hsa-miR-24-3p
18006	CCNC|892	hsa-miR-584-5p
18007	ACOX1|51	hsa-miR-508-3p
18008	PVRL1|5818	hsa-miR-423-5p
18009	CNOT7|29883	hsa-miR-20a-5p
18010	RPAP3|79657	hsa-miR-30e-3p
18011	PRKAG2|51422	hsa-miR-148a-3p
18012	ERC1|23085	hsa-miR-29a-3p
18013	TMEM127|55654	hsa-miR-148a-3p
18014	GPCPD1|56261	hsa-let-7e-5p
18015	PQLC1|80148	hsa-miR-125a-5p
18016	LHPP|64077	hsa-miR-10b-5p
18017	C9orf9|11092	hsa-miR-125b-5p
18018	NEK9|91754	hsa-let-7c-5p
18019	OXSR1|9943	hsa-miR-500a-3p
18020	TMEM194A|23306	hsa-let-7f-5p
18021	LARS2|23395	hsa-miR-423-5p
18022	FBXL5|26234	hsa-miR-106b-5p
18023	CBX5|23468	hsa-miR-29c-3p
18024	CTNNA1|1495	hsa-miR-378c
18025	MLANA|2315	hsa-miR-628-5p
18026	SMCR8|140775	hsa-let-7e-5p
18027	AMOT|154796	hsa-let-7b-5p
18028	DCP1A|55802	hsa-miR-15b-5p
18029	MEAF6|64769	hsa-miR-143-3p
18030	GLRX|2745	hsa-let-7f-5p
18031	DOCK6|57572	hsa-miR-148b-3p
18032	CTTN|2017	hsa-miR-22-3p
18033	S100PBP|64766	hsa-miR-193a-5p
18034	MCL1|4170	hsa-miR-193b-3p
18035	STMN1|3925	hsa-miR-221-3p
18036	FZD3|7976	hsa-miR-30c-5p
18037	PCTP|58488	hsa-miR-128-3p
18038	CIAPIN1|57019	hsa-miR-874-3p
18039	DRAM1|55332	hsa-miR-342-3p
18040	MCFD2|90411	hsa-miR-15a-5p
18041	FAM167A|83648	hsa-miR-193a-5p
18042	CYFIP1|23191	hsa-miR-103a-3p
18043	ZNF689|115509	hsa-let-7c-5p
18044	DIAPH2|1730	hsa-let-7e-5p
18045	RECK|8434	hsa-miR-182-5p
18046	TGFBR3|7049	hsa-let-7i-5p
18047	PLXDC1|57125	hsa-miR-148a-3p
18048	MR1|3140	hsa-miR-126-5p
18049	PHF11|51131	hsa-miR-19b-3p
18050	DYNLL2|140735	hsa-miR-454-3p
18051	MTMR9|66036	hsa-miR-152-3p
18052	SUCLG2|8801	hsa-let-7c-5p
18053	TUBA1A|7846	hsa-miR-15a-5p
18054	NETO2|81831	hsa-miR-509-3p
18055	PNPO|55163	hsa-miR-143-3p
18056	HS2ST1|9653	hsa-let-7f-5p
18057	HSDL1|83693	hsa-miR-107
18058	CAMK2N1|55450	hsa-miR-17-5p
18059	CISD3|284106	hsa-miR-92a-1-5p
18060	TRNT1|51095	hsa-miR-486-5p
18061	ZIK1|284307	hsa-miR-151a-3p
18062	GRB2|2885	hsa-miR-15b-5p
18063	DOHH|83475	hsa-miR-10b-5p
18064	MLX|6945	hsa-miR-182-5p
18065	CAMK2N1|55450	hsa-miR-1271-5p
18066	IRF1|3659	hsa-miR-423-5p
18067	RCOR1|23186	hsa-miR-29a-3p
18068	CTR9|9646	hsa-miR-21-5p
18069	TP53RK|112858	hsa-miR-185-5p
18070	SETDB1|9869	hsa-miR-29b-3p
18071	HNRNPA1|3178	hsa-miR-30e-5p
18072	SPOP|8405	hsa-miR-145-5p
18073	PLA2G15|23659	hsa-let-7f-5p
18074	MXRA8|54587	hsa-miR-342-5p
18075	ANXA1|301	hsa-miR-21-5p
18076	STK39|27347	hsa-miR-26b-5p
18077	ARHGEF12|23365	hsa-miR-193b-3p
18078	DNAJC16|23341	hsa-miR-19b-3p
18079	COL27A1|85301	hsa-miR-29c-3p
18080	NDUFA13|51079	hsa-miR-17-3p
18081	RGS5|8490	hsa-miR-15b-5p
18082	RGS3|5998	hsa-miR-92b-3p
18083	OTUD1|220213	hsa-miR-19b-3p
18084	MYL12B|103910	hsa-miR-338-3p
18085	ABL2|27	hsa-miR-16-5p
18086	RADIL|55698	hsa-miR-151a-5p
18087	NUDT4|11163	hsa-miR-30b-3p
18088	METAP2|10988	hsa-miR-30d-5p
18089	MOV10|4343	hsa-miR-30a-5p
18090	ZFP3|124961	hsa-miR-342-5p
18091	CCDC3|83643	hsa-miR-22-3p
18092	TSC1|7248	hsa-let-7e-5p
18093	PFKM|5213	hsa-miR-542-3p
18094	TATDN2|9797	hsa-miR-106b-3p
18095	PHF1|5252	hsa-miR-324-3p
18096	PRKRA|8575	hsa-miR-211-5p
18097	MORC3|23515	hsa-miR-92b-3p
18098	LMTK2|22853	hsa-miR-148a-3p
18099	IFITM3|10410	hsa-miR-15a-5p
18100	SGPP1|81537	hsa-miR-34a-5p
18101	LYRM4|57128	hsa-miR-30c-2-3p
18102	ZNF280B|140883	hsa-let-7e-5p
18103	RNF185|91445	hsa-miR-324-5p
18104	ITGA9|3680	hsa-miR-125b-5p
18105	LGALS3BP|3959	hsa-let-7c-5p
18106	UBFD1|56061	hsa-miR-29c-3p
18107	EFHD1|80303	hsa-miR-423-5p
18108	PPP1R15B|84919	hsa-miR-29a-3p
18109	RYBP|23429	hsa-miR-125b-5p
18110	GPX7|2882	hsa-let-7b-5p
18111	SQSTM1|8878	hsa-miR-20b-5p
18112	L2HGDH|79944	hsa-miR-423-3p
18113	MYBL2|4605	hsa-miR-30a-5p
18114	GYG1|2992	hsa-miR-194-5p
18115	TAOK3|51347	hsa-miR-20a-5p
18116	TNFRSF19|55504	hsa-miR-24-3p
18117	BET1L|51272	hsa-miR-24-3p
18118	COL27A1|85301	hsa-miR-29b-3p
18119	DVL3|1857	hsa-miR-184
18120	NDE1|54820	hsa-miR-532-5p
18121	ANKRD50|57182	hsa-miR-17-5p
18122	SLMO2|51012	hsa-miR-22-3p
18123	PLEKHO2|80301	hsa-miR-30e-5p
18124	CAT|847	hsa-miR-30c-5p
18125	SUMO1|7341	hsa-miR-148a-3p
18126	CBX1|10951	hsa-miR-378a-3p
18127	KIAA1644|85352	hsa-miR-125b-5p
18128	IMPDH1|3614	hsa-miR-342-5p
18129	AP3S1|1176	hsa-miR-30e-5p
18130	RPL37|6167	hsa-miR-30b-3p
18131	CRY1|1407	hsa-miR-193a-5p
18132	CHORDC1|26973	hsa-miR-584-5p
18133	SDHAF2|54949	hsa-miR-93-5p
18134	SKA1|220134	hsa-miR-30b-3p
18135	EDF1|8721	hsa-miR-191-5p
18136	FAM134A|79137	hsa-miR-20a-5p
18137	TNFAIP8L1|126282	hsa-miR-1307-3p
18138	NUS1|116150	hsa-miR-184
18139	SKP1|6500	hsa-miR-150-5p
18140	ADAM9|8754	hsa-miR-30a-5p
18141	NAGPA|51172	hsa-miR-182-5p
18142	TXNIP|10628	hsa-miR-17-5p
18143	SLC41A1|254428	hsa-miR-93-5p
18144	TJAP1|93643	hsa-miR-103a-3p
18145	ALDH3B1|221	hsa-miR-181a-2-3p
18146	ARCN1|372	hsa-miR-1296-5p
18147	USP19|10869	hsa-miR-16-5p
18148	CPXM2|119587	hsa-miR-193a-5p
18149	YIPF3|25844	hsa-miR-185-5p
18150	ZNF280B|140883	hsa-miR-182-5p
18151	ZNF23|7571	hsa-miR-23b-3p
18152	DDX50|79009	hsa-miR-192-5p
18153	FAM193B|54540	hsa-miR-29b-3p
18154	MAP3K1|4214	hsa-miR-21-5p
18155	LIPT2|387787	hsa-let-7i-5p
18156	E2F5|1875	hsa-let-7i-5p
18157	RHOBTB3|22836	hsa-miR-193a-5p
18158	CAPZB|832	hsa-miR-652-3p
18159	PLEKHA2|59339	hsa-miR-378a-3p
18160	PHACTR4|65979	hsa-let-7c-5p
18161	LRRC29|26231	hsa-miR-148a-3p
18162	VPS33A|65082	hsa-let-7e-5p
18163	TMEM33|55161	hsa-miR-22-3p
18164	PPP1R12A|4659	hsa-miR-23a-3p
